z6B00129,Port1,,,Port2,,,Port3,,,Port7,
2022-04-02 22:00,0.172,1.5,0.032,0.175,5.6,0.133,0.22,3.6,0.106,100,10359
2022-04-02 23:00,0.172,0.8,0.034,0.177,4.6,0.134,0.22,2.9,0.108,100,10347
2022-04-03 0:00,0.172,0.6,0.034,0.178,3.9,0.134,0.219,2.5,0.106,100,10342
2022-04-03 1:00,0.172,0.1,0.034,0.178,3.3,0.132,0.219,2.2,0.108,100,10336
2022-04-03 2:00,0.172,-0.2,0.035,0.179,2.8,0.134,0.22,1.9,0.108,100,10329
2022-04-03 3:00,0.172,-0.4,0.037,0.179,2.4,0.134,0.22,1.7,0.108,100,10325
2022-04-03 4:00,0.171,-0.5,0.036,0.18,2,0.131,0.219,1.4,0.107,100,10321
2022-04-03 5:00,0.171,-0.6,0.038,0.18,1.8,0.13,0.219,1.2,0.109,100,10316
2022-04-03 6:00,0.171,-0.7,0.038,0.18,1.6,0.132,0.219,1.1,0.106,100,10312
2022-04-03 7:00,0.17,-0.4,0.034,0.18,1.6,0.131,0.22,0.9,0.107,100,10310
2022-04-03 8:00,0.169,-0.2,0.032,0.18,1.4,0.132,0.219,0.8,0.105,100,10310
2022-04-03 9:00,0.168,-0.3,0.035,0.18,1.2,0.129,0.219,0.8,0.106,100,10305
2022-04-03 10:00,0.167,-0.2,0.034,0.18,1.2,0.13,0.219,0.6,0.106,100,10302
2022-04-03 11:00,0.168,1,0.027,0.179,1.6,0.131,0.219,0.8,0.103,100,10303
2022-04-03 12:00,0.167,3.3,0.024,0.179,2.7,0.127,0.218,1.7,0.102,100,10313
2022-04-03 13:00,0.166,5.3,0.03,0.177,4.1,0.122,0.216,2.8,0.1,100,10335
2022-04-03 14:00,0.165,7,0.034,0.175,5.4,0.12,0.216,3.7,0.098,100,10341
2022-04-03 15:00,0.164,9.3,0.04,0.173,6.3,0.12,0.214,5.1,0.096,100,10348
2022-04-03 16:00,0.165,7.8,0.037,0.172,6.7,0.121,0.213,5.3,0.096,100,10357
2022-04-03 17:00,0.164,7.5,0.037,0.172,6.9,0.119,0.213,5.1,0.098,100,10358
2022-04-03 18:00,0.163,10,0.035,0.172,7.3,0.118,0.212,5.3,0.096,100,10363
2022-04-03 19:00,0.162,11.3,0.034,0.169,9.3,0.113,0.212,6,0.096,100,10373
2022-04-03 20:00,0.164,5.4,0.029,0.169,8,0.121,0.213,5.2,0.098,100,10373
2022-04-03 21:00,0.164,3.7,0.026,0.17,6.7,0.126,0.213,4.4,0.1,100,10367
2022-04-03 22:00,0.165,2.6,0.028,0.172,5.6,0.127,0.213,3.8,0.102,100,10365
2022-04-03 23:00,0.165,2.1,0.025,0.172,5,0.126,0.214,3.3,0.104,100,10359
2022-04-04 0:00,0.165,1.6,0.028,0.173,4.4,0.126,0.214,3,0.103,100,10361
2022-04-04 1:00,0.164,1.9,0.027,0.173,4,0.126,0.214,2.8,0.104,100,10356
2022-04-04 2:00,0.163,2,0.027,0.173,3.8,0.124,0.213,2.8,0.103,100,10348
2022-04-04 3:00,0.163,1.9,0.026,0.174,3.6,0.124,0.213,2.7,0.103,100,10341
2022-04-04 4:00,0.163,1.8,0.025,0.174,3.5,0.125,0.214,2.6,0.103,100,10341
2022-04-04 5:00,0.163,1.3,0.029,0.174,3.2,0.125,0.213,2.4,0.102,100,10336
2022-04-04 6:00,0.163,1.1,0.029,0.174,2.9,0.128,0.213,2.2,0.103,100,10332
2022-04-04 7:00,0.163,0.4,0.033,0.174,2.7,0.127,0.213,2,0.103,100,10326
2022-04-04 8:00,0.163,0.6,0.03,0.174,2.4,0.127,0.213,1.9,0.103,100,10324
2022-04-04 9:00,0.162,2,0.024,0.174,2.6,0.125,0.212,2,0.101,100,10325
2022-04-04 10:00,0.161,3.4,0.024,0.173,3.2,0.125,0.213,2.5,0.099,100,10329
2022-04-04 11:00,0.16,4.9,0.029,0.173,4,0.12,0.212,3.2,0.097,100,10339
2022-04-04 12:00,0.16,5.3,0.029,0.171,4.8,0.118,0.211,3.8,0.097,100,10351
2022-04-04 13:00,0.159,6.6,0.034,0.17,5.6,0.117,0.211,4.4,0.096,100,10359
2022-04-04 14:00,0.158,8.9,0.036,0.169,7.2,0.114,0.209,5.4,0.094,100,10373
2022-04-04 15:00,0.157,10.3,0.038,0.168,8.2,0.112,0.208,6.8,0.091,100,10374
2022-04-04 16:00,0.157,9.6,0.038,0.167,7.9,0.113,0.207,6.6,0.094,100,10378
2022-04-04 17:00,0.158,7.5,0.036,0.168,7.3,0.117,0.209,5.8,0.095,100,10377
2022-04-04 18:00,0.159,6.3,0.032,0.168,7.2,0.118,0.209,5.4,0.096,100,10369
2022-04-04 19:00,0.167,6.1,0.032,0.172,6.5,0.118,0.209,4.6,0.098,100,10363
2022-04-04 20:00,0.164,2.9,0.026,0.169,5.6,0.122,0.209,3.6,0.101,100,10354
2022-04-04 21:00,0.164,1.9,0.027,0.169,4.5,0.125,0.211,2.7,0.102,100,10349
2022-04-04 22:00,0.163,1.3,0.029,0.17,3.8,0.124,0.211,2.4,0.101,100,10342
2022-04-04 23:00,0.163,0.9,0.029,0.172,3.2,0.127,0.211,2,0.102,100,10338
2022-04-05 0:00,0.163,0.8,0.029,0.172,2.8,0.126,0.212,1.8,0.099,100,10331
2022-04-05 1:00,0.163,0.6,0.031,0.172,2.4,0.127,0.212,1.6,0.1,100,10325
2022-04-05 2:00,0.162,0.4,0.034,0.172,2.2,0.125,0.212,1.4,0.1,100,10320
2022-04-05 3:00,0.161,0.3,0.031,0.172,2,0.127,0.212,1.2,0.099,100,10316
2022-04-05 4:00,0.161,0.2,0.032,0.172,1.8,0.125,0.211,1,0.099,100,10313
2022-04-05 5:00,0.16,0.1,0.034,0.172,1.6,0.125,0.212,0.8,0.098,100,10310
2022-04-05 6:00,0.16,0,0.035,0.172,1.5,0.126,0.212,0.7,0.097,100,10307
2022-04-05 7:00,0.158,-0.2,0.036,0.172,1.4,0.127,0.211,0.6,0.098,100,10303
2022-04-05 8:00,0.157,-0.3,0.034,0.172,1.1,0.125,0.211,0.4,0.099,100,10301
2022-04-05 9:00,0.157,0,0.032,0.172,1.1,0.122,0.211,0.4,0.098,100,10300
2022-04-05 10:00,0.157,0.5,0.028,0.171,1.3,0.121,0.211,0.5,0.097,100,10300
2022-04-05 11:00,0.156,1.3,0.026,0.171,1.8,0.119,0.21,0.8,0.095,100,10302
2022-04-05 12:00,0.156,1.9,0.022,0.17,2.4,0.121,0.21,1.2,0.096,100,10310
2022-04-05 13:00,0.156,2.5,0.022,0.169,2.9,0.118,0.209,1.7,0.095,100,10318
2022-04-05 14:00,0.155,5.4,0.029,0.168,4.3,0.115,0.208,2.6,0.091,100,10321
2022-04-05 15:00,0.153,8.8,0.037,0.166,5.5,0.114,0.207,4.5,0.088,100,10331
2022-04-05 16:00,0.153,12.6,0.032,0.164,7.7,0.107,0.205,6.4,0.085,100,10341
2022-04-05 17:00,0.153,10,0.037,0.162,9.1,0.106,0.204,6.9,0.089,100,10354
2022-04-05 18:00,0.152,13.9,0.029,0.161,10.4,0.106,0.204,7.4,0.09,100,10361
2022-04-05 19:00,0.153,10.6,0.034,0.16,11.1,0.105,0.203,7.1,0.09,100,10365
2022-04-05 20:00,0.154,5,0.029,0.161,8.8,0.116,0.203,5.6,0.095,100,10364
2022-04-05 21:00,0.155,2.5,0.028,0.163,7,0.121,0.205,4.3,0.097,100,10354
2022-04-05 22:00,0.155,1.5,0.029,0.165,5.7,0.123,0.205,3.4,0.098,100,10350
2022-04-05 23:00,0.155,0.9,0.032,0.166,4.7,0.122,0.205,2.7,0.099,100,10341
2022-04-06 0:00,0.155,-0.1,0.038,0.167,3.9,0.122,0.206,2.2,0.097,100,10335
2022-04-06 1:00,0.155,-0.7,0.041,0.167,3.2,0.125,0.206,1.7,0.096,100,10325
2022-04-06 2:00,0.155,-1.2,0.043,0.168,2.4,0.128,0.206,1.3,0.096,100,10315
2022-04-06 3:00,0.154,-0.9,0.041,0.169,1.8,0.128,0.206,0.9,0.097,100,10305
2022-04-06 4:00,0.153,-0.8,0.039,0.169,1.7,0.125,0.206,0.8,0.098,100,10303
2022-04-06 5:00,0.152,-1.3,0.044,0.169,1.3,0.126,0.206,0.6,0.095,100,10296
2022-04-06 6:00,0.151,-1.9,0.047,0.169,0.9,0.127,0.206,0.4,0.096,100,10292
2022-04-06 7:00,0.15,-2.2,#N/A,0.169,0.4,0.126,0.206,0,0.098,100,10281
2022-04-06 8:00,0.147,-2.2,#N/A,0.17,0,0.127,0.206,-0.3,0.098,100,10274
2022-04-06 9:00,0.144,-1.9,#N/A,0.17,-0.2,0.124,0.206,-0.2,0.098,100,10269
2022-04-06 10:00,0.142,-1.2,#N/A,0.17,-0.1,0.124,0.206,0,0.095,100,10265
2022-04-06 11:00,0.142,-0.2,#N/A,0.17,0.6,0.119,0.206,0.1,0.094,100,10273
2022-04-06 12:00,0.144,0.4,#N/A,0.169,1.4,0.117,0.205,0.4,0.095,100,10287
2022-04-06 13:00,0.146,1.7,#N/A,0.168,2.4,0.116,0.205,0.9,0.093,100,10303
2022-04-06 14:00,0.147,6,#N/A,0.166,5.1,0.113,0.203,2.7,0.088,100,10319
2022-04-06 15:00,0.147,13,#N/A,0.162,6.7,0.111,0.2,6.4,0.081,100,10334
2022-04-06 16:00,0.148,18.5,#N/A,0.16,9.8,0.102,0.197,9.7,0.077,100,10347
2022-04-06 17:00,0.146,21.4,#N/A,0.157,14.2,0.096,0.196,11.9,0.077,100,10373
2022-04-06 18:00,0.147,21.8,#N/A,0.153,16.6,0.095,0.195,12.6,0.079,100,10395
2022-04-06 19:00,0.147,16.5,#N/A,0.152,16.7,0.1,0.195,11.1,0.084,100,10407
2022-04-06 20:00,0.149,6.7,#N/A,0.154,13.2,0.112,0.196,8.3,0.091,100,10401
2022-04-06 21:00,0.15,3.8,0.028,0.156,10.4,0.121,0.197,6.2,0.093,100,10390
2022-04-06 22:00,0.151,2.2,0.03,0.158,8.2,0.124,0.199,4.7,0.095,100,10379
2022-04-06 23:00,0.151,1.2,0.034,0.16,6.4,0.126,0.2,3.6,0.095,100,10364
2022-04-07 0:00,0.151,0.4,0.037,0.162,5.2,0.127,0.2,3,0.095,100,10353
2022-04-07 1:00,0.151,-0.3,0.041,0.163,4.3,0.126,0.2,2.4,0.093,100,10344
2022-04-07 2:00,0.151,-0.7,0.043,0.163,3.5,0.127,0.201,1.8,0.095,100,10331
2022-04-07 3:00,0.15,-0.9,0.044,0.164,2.8,0.13,0.201,1.4,0.095,100,10325
2022-04-07 4:00,0.15,-0.5,0.04,0.165,2.3,0.131,0.201,1.1,0.094,100,10318
2022-04-07 5:00,0.149,0.2,#N/A,0.165,2.4,0.129,0.201,1.2,0.093,100,10310
2022-04-07 6:00,0.148,0.2,#N/A,0.165,2.4,0.123,0.201,1.3,0.093,100,10312
2022-04-07 7:00,0.148,0.3,#N/A,0.165,2.2,0.122,0.2,1.2,0.092,100,10311
2022-04-07 8:00,0.147,0.9,#N/A,0.165,2.2,0.122,0.2,1.3,0.091,100,10311
2022-04-07 9:00,0.146,2.2,#N/A,0.165,2.7,0.117,0.199,1.6,0.09,100,10311
2022-04-07 10:00,0.145,2.3,#N/A,0.163,3,0.118,0.199,1.9,0.09,100,10316
2022-04-07 11:00,0.145,3.2,#N/A,0.162,3.4,0.116,0.198,2.2,0.089,100,10323
2022-04-07 12:00,0.145,5.2,#N/A,0.161,4.4,0.114,0.197,3,0.087,100,10344
2022-04-07 13:00,0.144,8.6,#N/A,0.159,6.3,0.112,0.195,4.4,0.085,100,10370
2022-04-07 14:00,0.143,13.3,#N/A,0.157,8.8,0.107,0.193,6.5,0.082,100,10394
2022-04-07 15:00,0.141,15.4,#N/A,0.156,10.8,0.103,0.191,9.1,0.076,100,10415
2022-04-07 16:00,0.141,15.4,#N/A,0.154,11.6,0.103,0.19,9.8,0.078,100,10430
2022-04-07 17:00,0.141,15.2,#N/A,0.153,12.6,0.103,0.189,10.2,0.08,100,10439
2022-04-07 18:00,0.142,22.8,#N/A,0.151,14.8,0.097,0.188,11.4,0.077,100,10449
2022-04-07 19:00,0.141,20.6,#N/A,0.149,17.3,#N/A,0.187,11.8,0.078,100,10465
2022-04-07 20:00,0.141,11.4,#N/A,0.149,14.9,#N/A,0.187,10.3,0.083,100,10468
2022-04-07 21:00,0.141,8.3,#N/A,0.15,12.7,0.111,0.188,8.9,0.085,100,10461
2022-04-07 22:00,0.142,6.2,#N/A,0.151,10.9,0.117,0.188,7.8,0.088,100,10452
2022-04-07 23:00,0.142,5.3,#N/A,0.153,9.5,0.118,0.189,6.8,0.089,100,10443
2022-04-08 0:00,0.142,4.9,#N/A,0.154,8.6,0.119,0.189,6.3,0.088,100,10433
2022-04-08 1:00,0.142,4.4,#N/A,0.155,7.9,0.121,0.19,5.9,0.088,100,10425
2022-04-08 2:00,0.142,4.8,#N/A,0.155,7.4,0.119,0.19,5.7,0.089,100,10423
2022-04-08 3:00,0.141,5.4,#N/A,0.156,7.3,0.118,0.19,5.8,0.089,100,10418
2022-04-08 4:00,0.14,5.8,#N/A,0.155,7.5,0.113,0.19,6.1,0.085,100,10417
2022-04-08 5:00,0.139,5.6,#N/A,0.155,7.4,0.116,0.191,6.1,0.085,100,10415
2022-04-08 6:00,0.139,4.7,#N/A,0.154,7,0.117,0.191,5.9,0.085,100,10413
2022-04-08 7:00,0.139,3.8,#N/A,0.155,6.5,0.119,0.191,5.5,0.087,100,10410
2022-04-08 8:00,0.138,3.4,#N/A,0.155,6,0.12,0.191,5.2,0.087,100,10409
2022-04-08 9:00,0.139,5.8,#N/A,0.154,6.2,0.118,0.19,5.3,0.088,100,10397
2022-04-08 10:00,0.138,8.7,#N/A,0.152,7.8,0.112,0.188,6.5,0.083,100,10412
2022-04-08 11:00,0.137,10.2,#N/A,0.149,8.9,#N/A,0.186,7.4,0.08,100,10428
2022-04-08 12:00,0.136,10.1,#N/A,0.147,9.4,#N/A,0.185,8,0.08,100,10432
2022-04-08 13:00,0.136,10.7,#N/A,0.147,9.9,#N/A,0.184,8.3,0.079,100,10433
2022-04-08 14:00,0.136,12.4,#N/A,0.145,11.2,#N/A,0.183,9.1,0.079,100,10437
2022-04-08 15:00,0.135,14.2,#N/A,0.144,11.7,#N/A,0.182,10.2,0.079,100,10442
2022-04-08 16:00,0.133,16.5,#N/A,0.144,12.9,#N/A,0.181,11.4,0.078,100,10446
2022-04-08 17:00,0.134,14.2,#N/A,0.141,13.8,#N/A,0.18,11.7,0.077,100,10446
2022-04-08 18:00,0.137,9.2,#N/A,0.142,12.3,#N/A,0.181,10.4,0.083,100,10447
2022-04-08 19:00,0.228,5.2,0.039,0.162,9.4,0.11,0.187,8.2,0.085,100,10440
2022-04-08 20:00,0.248,4.5,0.047,0.182,7.8,0.12,0.189,6.5,0.087,100,10427
2022-04-08 21:00,0.246,3.5,0.046,0.184,6.6,0.124,0.191,5.7,0.089,100,10420
2022-04-08 22:00,0.245,2.3,0.045,0.185,5.3,0.126,0.192,4.6,0.088,100,10407
2022-04-08 23:00,0.243,1.8,0.042,0.186,4.3,0.125,0.191,3.9,0.091,100,10398
2022-04-09 0:00,0.242,1.4,0.041,0.186,3.7,0.126,0.192,3.4,0.092,100,10386
2022-04-09 1:00,0.241,0.9,0.043,0.187,3.2,0.126,0.193,3.1,0.093,100,10378
2022-04-09 2:00,0.239,1,0.041,0.188,2.8,0.126,0.194,2.7,0.093,100,10368
2022-04-09 3:00,0.237,1.3,0.04,0.188,2.6,0.126,0.194,2.6,0.091,100,10357
2022-04-09 4:00,0.236,1.4,0.04,0.188,2.5,0.127,0.195,2.7,0.092,100,10350
2022-04-09 5:00,0.235,1.3,0.042,0.188,2.4,0.129,0.195,2.5,0.091,100,10343
2022-04-09 6:00,0.234,1,0.041,0.188,2.2,0.127,0.195,2.4,0.093,100,10336
2022-04-09 7:00,0.233,1,0.04,0.187,2.1,0.123,0.196,2.3,0.091,100,10333
2022-04-09 8:00,0.232,0.8,0.04,0.187,2,0.127,0.196,2.1,0.092,100,10323
2022-04-09 9:00,0.231,0.9,0.042,0.187,2,0.126,0.196,2,0.092,100,10322
2022-04-09 10:00,0.23,1.8,0.037,0.187,2.2,0.127,0.196,2.2,0.092,100,10315
2022-04-09 11:00,0.228,2.8,0.037,0.187,2.8,0.123,0.196,2.7,0.091,100,10316
2022-04-09 12:00,0.226,3.4,0.036,0.186,3.3,0.122,0.195,3.1,0.089,100,10318
2022-04-09 13:00,0.223,3.8,0.036,0.185,3.9,0.121,0.194,3.5,0.088,100,10325
2022-04-09 14:00,0.219,5.7,0.039,0.184,4.9,0.119,0.194,4.4,0.087,100,10329
2022-04-09 15:00,0.213,10.4,0.044,0.183,6,0.117,0.191,7.1,0.082,100,10336
2022-04-09 16:00,0.21,9.5,0.046,0.181,7.6,0.111,0.189,7.9,0.081,100,10344
2022-04-09 17:00,0.209,6.4,0.042,0.18,7.4,0.113,0.19,6.8,0.086,100,10340
2022-04-09 18:00,0.203,10.5,0.044,0.179,8.5,0.111,0.19,7,0.084,100,10344
2022-04-09 19:00,0.201,7.9,0.041,0.178,9.8,0.112,0.19,6.1,0.087,100,10349
2022-04-09 20:00,0.201,3,0.035,0.179,7.6,0.12,0.192,4.5,0.09,100,10344
2022-04-09 21:00,0.2,1.6,0.036,0.18,6.2,0.126,0.193,3.7,0.093,100,10333
2022-04-09 22:00,0.2,0.4,0.037,0.181,5,0.124,0.194,3,0.092,100,10329
2022-04-09 23:00,0.198,-0.2,0.038,0.182,4,0.124,0.194,2.4,0.092,100,10322
2022-04-10 0:00,0.197,-0.4,0.038,0.183,3.2,0.127,0.195,2,0.095,100,10313
2022-04-10 1:00,0.193,-0.6,0.04,0.184,2.4,0.129,0.195,1.5,0.094,100,10300
2022-04-10 2:00,0.189,-0.6,0.039,0.184,1.7,0.129,0.195,1.1,0.094,100,10293
2022-04-10 3:00,0.185,-1,0.039,0.184,1.4,0.131,0.196,0.8,0.095,100,10283
2022-04-10 4:00,0.178,-1.5,0.041,0.184,0.8,0.132,0.196,0.2,0.096,100,10271
2022-04-10 5:00,0.173,-1.7,0.041,0.184,0.2,0.134,0.196,0,0.094,100,10262
2022-04-10 6:00,0.17,-1.6,0.039,0.184,-0.1,0.132,0.196,-0.1,0.096,100,10253
2022-04-10 7:00,0.167,-1.5,0.039,0.184,-0.2,0.135,0.196,-0.2,0.094,100,10243
2022-04-10 8:00,0.163,-1.9,0.04,0.183,-0.7,0.136,0.195,-0.3,0.094,100,10238
2022-04-10 9:00,0.16,-1.9,0.039,0.183,-0.9,0.135,0.195,-0.3,0.093,100,10234
2022-04-10 10:00,0.156,-1.4,0.037,0.182,-0.7,0.132,0.194,-0.4,0.093,100,10224
2022-04-10 11:00,0.156,0,0.027,0.182,-0.3,0.13,0.194,-0.2,0.091,100,10226
2022-04-10 12:00,0.162,0.1,0.027,0.181,-0.3,0.128,0.194,0,0.09,100,10229
2022-04-10 13:00,0.167,0.4,0.027,0.18,-0.1,0.128,0.195,0.1,0.091,100,10230
2022-04-10 14:00,0.17,0.4,0.027,0.181,0,0.127,0.194,0.1,0.089,100,10226
2022-04-10 15:00,0.173,0.3,0.027,0.181,0.1,0.128,0.194,0,0.09,100,10227
2022-04-10 16:00,0.175,2.6,0.023,0.181,0.6,0.124,0.194,0.2,0.09,100,10231
2022-04-10 17:00,0.179,2.4,0.023,0.181,1.2,0.122,0.193,0.7,0.088,100,10235
2022-04-10 18:00,0.183,1.6,0.027,0.181,1.4,0.124,0.193,0.9,0.089,100,10242
2022-04-10 19:00,0.185,0.7,0.029,0.181,1.2,0.124,0.193,0.7,0.088,100,10243
2022-04-10 20:00,0.185,0,0.033,0.181,0.8,0.129,0.193,0.3,0.09,100,10240
2022-04-10 21:00,0.184,-0.5,0.038,0.181,0.4,0.128,0.193,0.1,0.09,100,10240
2022-04-10 22:00,0.181,-0.9,0.037,0.181,0,0.131,0.193,-0.2,0.089,100,10237
2022-04-10 23:00,0.177,-1.2,0.038,0.181,-0.4,0.131,0.193,-0.3,0.09,100,10231
2022-04-11 0:00,0.173,-1.5,0.038,0.18,-0.8,0.134,0.192,-0.5,0.088,100,10225
2022-04-11 1:00,0.168,-1.9,0.04,0.179,-0.9,0.135,0.19,-0.7,0.088,100,10218
2022-04-11 2:00,0.163,-2.2,0.04,0.178,-1.2,0.121,0.187,-0.8,0.081,100,10213
2022-04-11 3:00,0.157,-2.5,0.042,0.176,-1.4,0.109,0.185,-0.9,0.08,100,10205
2022-04-11 4:00,0.15,-2.7,0.038,0.174,-1.4,0.103,0.182,-1,0.077,100,10202
2022-04-11 5:00,0.14,-3,#N/A,0.172,-1.6,0.1,0.179,-1.2,0.066,100,10195
2022-04-11 6:00,0.129,-3,#N/A,0.17,-1.7,0.097,0.176,-1.2,0.06,100,10193
2022-04-11 7:00,0.121,-3.5,#N/A,0.168,-1.8,0.095,0.173,-1.3,0.062,100,10188
2022-04-11 8:00,0.115,-4.1,#N/A,0.166,-2,0.091,0.169,-1.5,0.062,100,10182
2022-04-11 9:00,0.111,-4.1,#N/A,0.163,-2.2,0.082,0.164,-1.6,0.057,100,10177
2022-04-11 10:00,0.11,-3.6,#N/A,0.159,-2.3,0.081,0.159,-1.7,0.049,100,10173
2022-04-11 11:00,0.11,-3.2,#N/A,0.155,-2.4,0.077,0.153,-1.7,0.047,100,10174
2022-04-11 12:00,0.11,-2.9,#N/A,0.15,-2,0.073,0.147,-1.7,#N/A,100,10180
2022-04-11 13:00,0.112,-1.2,#N/A,0.146,-1.4,#N/A,0.143,-1.3,#N/A,100,10188
2022-04-11 14:00,0.118,0.5,#N/A,0.144,-0.4,#N/A,0.14,-0.6,#N/A,100,10200
2022-04-11 15:00,0.127,2.2,#N/A,0.144,-0.3,#N/A,0.138,-0.1,#N/A,100,10208
2022-04-11 16:00,0.139,2.6,#N/A,0.145,0.5,#N/A,0.138,0.2,#N/A,100,10213
