z6B00123,Port1,,,Port2,,,Port3,,,Port7,
2022-04-03 21:00,0.207,4.1,0.13,0.051,4,#N/A,0.189,3.8,0.127,100,10324
2022-04-03 22:00,0.207,2.9,0.135,0.051,3.4,#N/A,0.188,3,0.131,100,10321
2022-04-03 23:00,0.207,2.1,0.142,0.051,3,#N/A,0.188,2.6,0.134,100,10317
2022-04-04 0:00,0.208,1.8,0.146,0.051,2.7,#N/A,0.189,2.3,0.136,100,10311
2022-04-04 1:00,0.208,1.5,0.144,0.051,2.5,#N/A,0.189,2.2,0.137,100,10308
2022-04-04 2:00,0.207,1.4,0.142,0.051,2.4,#N/A,0.189,2.1,0.135,100,10307
2022-04-04 3:00,0.207,1.3,0.139,0.051,2.2,#N/A,0.189,2,0.134,100,10303
2022-04-04 4:00,0.207,1.3,0.139,0.051,2,#N/A,0.189,2,0.134,100,10301
2022-04-04 5:00,0.207,1.1,0.139,0.051,1.8,#N/A,0.19,1.8,0.135,100,10295
2022-04-04 6:00,0.207,0.8,0.141,0.05,1.6,#N/A,0.19,1.6,0.135,100,10294
2022-04-04 7:00,0.207,0.7,0.14,0.05,1.6,#N/A,0.191,1.5,0.134,100,10292
2022-04-04 8:00,0.207,0.5,0.141,0.051,1.6,#N/A,0.191,1.3,0.136,100,10289
2022-04-04 9:00,0.207,0.7,0.14,0.051,1.8,#N/A,0.191,1.6,0.137,100,10287
2022-04-04 10:00,0.207,1.4,0.141,0.051,2.2,#N/A,0.191,2.2,0.136,100,10294
2022-04-04 11:00,0.206,2.4,0.139,0.051,2.7,#N/A,0.191,2.8,0.133,100,10299
2022-04-04 12:00,0.206,3,0.137,0.05,3.1,#N/A,0.19,3.2,0.132,100,10305
2022-04-04 13:00,0.205,4.4,0.133,0.05,3.5,#N/A,0.19,3.6,0.129,100,10313
2022-04-04 14:00,0.205,5.7,0.132,0.05,3.7,#N/A,0.189,4.2,0.13,100,10316
2022-04-04 15:00,0.204,5.5,0.128,0.05,4.1,#N/A,0.189,4.7,0.131,100,10323
2022-04-04 16:00,0.203,6,0.125,0.05,4.5,#N/A,0.188,4.8,0.129,100,10325
2022-04-04 17:00,0.202,6,0.131,0.05,4.4,#N/A,0.188,4.8,0.129,100,10328
2022-04-04 18:00,0.202,5.5,0.131,0.049,4.2,#N/A,0.188,4.7,0.13,100,10325
2022-04-04 19:00,0.201,4.6,0.132,0.05,5.6,#N/A,0.188,4.5,0.129,100,10320
2022-04-04 20:00,0.201,3.7,0.135,0.048,4.5,#N/A,0.191,4.8,0.128,100,10316
2022-04-04 21:00,0.207,2.3,0.136,0.048,2.6,#N/A,0.203,3.2,0.124,100,10310
2022-04-04 22:00,0.213,1.6,0.139,0.06,2,#N/A,0.194,2.4,0.126,100,10303
2022-04-04 23:00,0.214,1.1,0.142,0.063,1.7,#N/A,0.191,1.9,0.132,100,10297
2022-04-05 0:00,0.214,0.8,0.139,0.059,1.5,#N/A,0.189,1.6,0.136,100,10295
2022-04-05 1:00,0.214,0.5,0.14,0.052,1.3,#N/A,0.189,1.5,0.135,100,10284
2022-04-05 2:00,0.214,0.3,0.14,0.048,0.9,#N/A,0.19,1.3,0.136,100,10285
2022-04-05 3:00,0.213,0.2,0.14,0.048,0.7,#N/A,0.189,1.2,0.138,100,10284
2022-04-05 4:00,0.213,0.1,0.14,0.049,0.5,#N/A,0.189,1.1,0.138,100,10275
2022-04-05 5:00,0.212,0,0.139,0.049,0.5,#N/A,0.188,1,0.138,100,10275
2022-04-05 6:00,0.211,-0.1,0.139,0.05,0.2,#N/A,0.188,0.8,0.139,100,10271
2022-04-05 7:00,0.21,-0.1,0.139,0.05,0.2,#N/A,0.188,0.7,0.137,100,10268
2022-04-05 8:00,0.208,-0.2,0.138,0.051,0.2,#N/A,0.187,0.5,0.14,100,10260
2022-04-05 9:00,0.206,-0.1,0.134,0.05,0.2,#N/A,0.187,0.5,0.139,100,10261
2022-04-05 10:00,0.203,0,0.131,0.051,0.2,#N/A,0.187,0.6,0.138,100,10262
2022-04-05 11:00,0.2,0.3,0.126,0.051,0.5,#N/A,0.187,0.7,0.135,100,10265
2022-04-05 12:00,0.196,0.6,0.118,0.052,0.8,#N/A,0.187,0.9,0.135,100,10268
2022-04-05 13:00,0.195,1.2,0.117,0.053,1,#N/A,0.187,1,0.135,100,10269
2022-04-05 14:00,0.195,1.7,0.124,0.053,1.4,#N/A,0.186,1.5,0.134,100,10275
2022-04-05 15:00,0.195,2.1,0.127,0.053,1.9,#N/A,0.186,2.1,0.134,100,10281
2022-04-05 16:00,0.196,4.3,0.122,0.052,2.6,#N/A,0.186,2.7,0.131,100,10287
2022-04-05 17:00,0.197,5.3,0.124,0.052,2.9,#N/A,0.186,3.2,0.129,100,10291
2022-04-05 18:00,0.199,6,0.12,0.051,4.2,#N/A,0.186,3.7,0.128,100,10299
2022-04-05 19:00,0.202,6.3,0.121,0.051,5,#N/A,0.185,4.5,0.128,100,10306
2022-04-05 20:00,0.203,5,0.123,0.05,3.9,#N/A,0.186,3.9,0.126,100,10310
2022-04-05 21:00,0.203,3.4,0.129,0.052,3.1,#N/A,0.184,2.9,0.125,100,10302
2022-04-05 22:00,0.203,1.9,0.134,0.052,2.3,#N/A,0.183,2,0.128,100,10294
2022-04-05 23:00,0.203,1,0.139,0.053,1.6,#N/A,0.183,1.5,0.133,100,10291
2022-04-06 0:00,0.203,0.7,0.14,0.052,1.4,#N/A,0.184,1.2,0.134,100,10286
2022-04-06 1:00,0.203,0.2,0.142,0.053,1.1,#N/A,0.184,0.7,0.137,100,10280
2022-04-06 2:00,0.203,-0.1,0.141,0.053,0.8,#N/A,0.184,0.3,0.138,100,10271
2022-04-06 3:00,0.203,-0.3,0.14,0.053,0.5,#N/A,0.184,0,0.138,100,10264
2022-04-06 4:00,0.203,-0.3,0.141,0.054,0.5,#N/A,0.184,0.1,0.139,100,10259
2022-04-06 5:00,0.202,-0.4,0.136,0.053,0.2,#N/A,0.185,0,0.138,100,10255
2022-04-06 6:00,0.2,-0.5,0.133,0.053,0.1,#N/A,0.185,0.1,0.136,100,10249
2022-04-06 7:00,0.198,-0.7,0.128,0.054,-0.2,#N/A,0.185,0,0.138,100,10241
2022-04-06 8:00,0.194,-0.9,0.124,0.054,-0.5,#N/A,0.184,-0.2,0.135,100,10238
2022-04-06 9:00,0.189,-0.8,0.114,0.054,-0.5,#N/A,0.183,-0.2,0.134,100,10234
2022-04-06 10:00,0.18,-0.8,0.105,0.053,-0.4,#N/A,0.182,-0.1,0.13,100,10232
2022-04-06 11:00,0.175,-0.4,0.1,0.053,0,#N/A,0.182,0.1,0.121,100,10233
2022-04-06 12:00,0.172,-0.1,0.096,0.053,0.6,#N/A,0.182,0.4,0.12,100,10244
2022-04-06 13:00,0.171,1.4,0.093,0.053,1,#N/A,0.182,0.5,0.122,100,10255
2022-04-06 14:00,0.169,3.2,0.093,0.053,1.5,#N/A,0.183,1.1,0.128,100,10266
2022-04-06 15:00,0.169,2.5,0.098,0.053,2.2,#N/A,0.183,1.8,0.13,100,10277
2022-04-06 16:00,0.18,6.1,0.11,0.052,3.4,#N/A,0.184,2.6,0.129,100,10287
2022-04-06 17:00,0.187,10.3,0.12,0.051,4.7,#N/A,0.185,4.5,0.126,100,10298
2022-04-06 18:00,0.19,11.5,0.109,0.05,7,#N/A,0.186,4.8,0.124,100,10312
2022-04-06 19:00,0.19,11.9,0.105,0.05,10.5,#N/A,0.184,6.7,0.121,100,10330
2022-04-06 20:00,0.19,10.3,0.111,0.049,10.3,#N/A,0.185,8.2,0.122,100,10335
2022-04-06 21:00,0.19,7.6,0.115,0.049,7.8,#N/A,0.184,5.9,0.112,100,10333
2022-04-06 22:00,0.19,5.3,0.122,0.051,6,#N/A,0.18,3.9,0.109,100,10326
2022-04-06 23:00,0.19,3.6,0.132,0.053,4.8,#N/A,0.179,2.7,0.129,100,10320
2022-04-07 0:00,0.191,2.4,0.138,0.053,3.8,#N/A,0.179,1.9,0.134,100,10310
2022-04-07 1:00,0.191,1.4,0.137,0.053,3.1,#N/A,0.179,1.3,0.136,100,10301
2022-04-07 2:00,0.192,0.6,0.139,0.053,2.4,#N/A,0.18,0.9,0.138,100,10291
2022-04-07 3:00,0.192,0.2,0.141,0.054,1.8,#N/A,0.18,0.7,0.141,100,10283
2022-04-07 4:00,0.193,0,0.14,0.054,1.5,#N/A,0.18,0.6,0.142,100,10278
2022-04-07 5:00,0.193,0.1,0.137,0.054,1.4,#N/A,0.181,0.8,0.141,100,10275
2022-04-07 6:00,0.193,0.2,0.135,0.054,1.4,#N/A,0.181,0.9,0.138,100,10272
2022-04-07 7:00,0.192,0.2,0.133,0.054,1.4,#N/A,0.181,1,0.134,100,10270
2022-04-07 8:00,0.192,0.2,0.133,0.054,1.4,#N/A,0.181,1,0.136,100,10269
2022-04-07 9:00,0.191,0.7,0.133,0.053,1.6,#N/A,0.181,1.5,0.136,100,10272
2022-04-07 10:00,0.191,1.1,0.134,0.053,1.9,#N/A,0.181,1.8,0.134,100,10277
2022-04-07 11:00,0.19,1.5,0.132,0.053,2.4,#N/A,0.181,2.1,0.131,100,10280
2022-04-07 12:00,0.19,2.3,0.128,0.052,3.4,#N/A,0.181,2.9,0.131,100,10294
2022-04-07 13:00,0.189,4.5,0.128,0.052,4.6,#N/A,0.181,4.2,0.129,100,10313
2022-04-07 14:00,0.189,7.2,0.124,0.051,5.7,#N/A,0.182,5.7,0.127,100,10338
2022-04-07 15:00,0.188,8.1,0.119,0.05,6.7,#N/A,0.182,6.9,0.124,100,10354
2022-04-07 16:00,0.187,9.3,0.117,0.049,7.5,#N/A,0.181,7.6,0.12,100,10373
2022-04-07 17:00,0.186,10.6,0.118,0.048,8.1,#N/A,0.181,8.3,0.114,100,10382
2022-04-07 18:00,0.185,12,0.117,0.048,10.2,#N/A,0.181,8.6,0.113,100,10399
2022-04-07 19:00,0.185,14,0.119,0.048,13.4,#N/A,0.18,11.1,0.113,100,10414
2022-04-07 20:00,0.184,12.3,0.117,0.046,12,#N/A,0.178,10.9,0.111,100,10416
2022-04-07 21:00,0.182,10.1,0.114,0.046,10,#N/A,0.174,8.8,0.097,100,10414
2022-04-07 22:00,0.182,8.2,0.122,0.048,8.5,#N/A,0.17,7.2,0.104,100,10408
2022-04-07 23:00,0.182,6.7,0.127,0.051,7.4,#N/A,0.169,6.2,0.12,100,10400
2022-04-08 0:00,0.182,5.7,0.132,0.051,6.7,#N/A,0.168,5.6,0.131,100,10394
2022-04-08 1:00,0.183,5,0.138,0.052,6.2,#N/A,0.169,5.3,0.138,100,10388
2022-04-08 2:00,0.183,4.6,0.134,0.051,5.8,#N/A,0.169,5.1,0.138,100,10382
2022-04-08 3:00,0.182,4.6,0.134,0.052,5.7,#N/A,0.169,5.1,0.139,100,10377
2022-04-08 4:00,0.183,4.7,0.135,0.051,5.9,#N/A,0.17,5.3,0.137,100,10373
2022-04-08 5:00,0.182,4.8,0.134,0.051,5.9,#N/A,0.17,5.3,0.137,100,10374
2022-04-08 6:00,0.182,4.6,0.131,0.051,5.9,#N/A,0.17,5.3,0.134,100,10373
2022-04-08 7:00,0.181,4.2,0.13,0.05,5.5,#N/A,0.17,5,0.135,100,10367
2022-04-08 8:00,0.181,3.8,0.132,0.048,5.2,#N/A,0.17,4.6,0.136,100,10363
2022-04-08 9:00,0.181,4.3,0.133,0.048,5.6,#N/A,0.169,4.8,0.136,100,10359
2022-04-08 10:00,0.181,6.2,0.133,0.048,7.2,#N/A,0.169,6.3,0.137,100,10373
2022-04-08 11:00,0.18,7.4,0.131,0.046,8.2,#N/A,0.171,7.2,0.134,100,10387
2022-04-08 12:00,0.179,7.9,0.124,0.044,8.2,#N/A,0.173,7.4,0.124,100,10392
2022-04-08 13:00,0.178,8.6,0.122,0.045,8,#N/A,0.173,7.6,0.121,100,10391
2022-04-08 14:00,0.177,9.5,0.124,0.045,8,#N/A,0.172,7.9,0.121,100,10391
2022-04-08 15:00,0.176,9.3,0.122,0.045,8.2,#N/A,0.172,8.1,0.121,100,10392
2022-04-08 16:00,0.175,10.6,0.124,0.044,8.6,#N/A,0.172,8.4,0.119,100,10392
2022-04-08 17:00,0.175,11.1,0.128,0.044,8.8,#N/A,0.171,8.5,0.12,100,10401
2022-04-08 18:00,0.174,9.2,0.125,0.043,8,#N/A,0.171,7.9,0.116,100,10397
2022-04-08 19:00,0.173,5.1,0.124,0.044,6,#N/A,0.17,6,0.118,100,10388
2022-04-08 20:00,0.178,4,0.131,0.044,4.3,#N/A,0.181,4.8,0.123,100,10377
2022-04-08 21:00,0.297,3.7,0.222,0.069,3.8,#N/A,0.22,4.4,0.155,100,10370
2022-04-08 22:00,0.274,2.8,0.221,0.069,3.2,#N/A,0.221,3.7,0.148,100,10357
2022-04-08 23:00,0.266,2.2,0.214,0.069,2.7,#N/A,0.221,3.3,0.145,100,10348
2022-04-09 0:00,0.261,1.9,0.207,0.069,2.3,#N/A,0.221,3.1,0.142,100,10340
2022-04-09 1:00,0.258,1.7,0.203,0.068,2.1,#N/A,0.221,2.8,0.14,100,10330
2022-04-09 2:00,0.255,1.4,0.199,0.066,1.8,#N/A,0.22,2.6,0.137,100,10319
2022-04-09 3:00,0.253,1.4,0.195,0.063,1.8,#N/A,0.219,2.4,0.136,100,10311
2022-04-09 4:00,0.25,1.4,0.196,0.061,1.7,#N/A,0.218,2.4,0.134,100,10306
2022-04-09 5:00,0.249,1.4,0.195,0.059,1.7,#N/A,0.217,2.3,0.135,100,10299
2022-04-09 6:00,0.247,1.3,0.194,0.057,1.6,#N/A,0.216,2.1,0.134,100,10296
2022-04-09 7:00,0.246,1.1,0.191,0.053,1.5,#N/A,0.214,2,0.134,100,10293
2022-04-09 8:00,0.245,1,0.191,0.051,1.4,#N/A,0.213,1.9,0.133,100,10282
2022-04-09 9:00,0.244,0.9,0.191,0.048,1.1,#N/A,0.211,1.8,0.133,100,10277
2022-04-09 10:00,0.242,1.1,0.189,0.05,1.1,#N/A,0.207,1.8,0.133,100,10273
2022-04-09 11:00,0.242,1.6,0.185,0.051,1.4,#N/A,0.206,1.9,0.133,100,10272
2022-04-09 12:00,0.241,2.1,0.184,0.047,1.6,#N/A,0.208,2.2,0.133,100,10272
2022-04-09 13:00,0.24,2.9,0.181,0.046,1.6,#N/A,0.207,2.2,0.131,100,10276
2022-04-09 14:00,0.239,3.8,0.18,0.047,1.8,#N/A,0.205,2.5,0.129,100,10277
2022-04-09 15:00,0.239,3.6,0.176,0.048,2,#N/A,0.202,2.6,0.13,100,10283
2022-04-09 16:00,0.238,4.9,0.175,0.05,2.5,#N/A,0.2,2.9,0.131,100,10285
2022-04-09 17:00,0.237,4.2,0.176,0.052,2.3,#N/A,0.198,2.7,0.131,100,10284
2022-04-09 18:00,0.235,4.4,0.17,0.053,2.8,#N/A,0.197,2.6,0.131,100,10288
2022-04-09 19:00,0.234,4.6,0.174,0.054,3.6,#N/A,0.196,3.7,0.132,100,10287
2022-04-09 20:00,0.233,3.4,0.172,0.054,3.1,#N/A,0.196,3.7,0.132,100,10289
2022-04-09 21:00,0.232,2.5,0.171,0.059,2.1,#N/A,0.193,2.5,0.131,100,10284
2022-04-09 22:00,0.231,1.5,0.174,0.052,1.4,#N/A,0.191,1.8,0.133,100,10278
2022-04-09 23:00,0.23,0.8,0.178,0.05,1,#N/A,0.191,1.5,0.136,100,10270
2022-04-10 0:00,0.23,0.5,0.182,0.051,0.8,#N/A,0.191,1.3,0.138,100,10263
2022-04-10 1:00,0.23,0.2,0.182,0.051,0.6,#N/A,0.19,1,0.138,100,10257
2022-04-10 2:00,0.229,0.1,0.178,0.052,0.4,#N/A,0.19,0.7,0.137,100,10249
2022-04-10 3:00,0.228,0,0.177,0.052,0.2,#N/A,0.189,0.4,0.14,100,10243
2022-04-10 4:00,0.225,-0.3,0.168,0.052,-0.1,#N/A,0.189,0.1,0.143,100,10236
2022-04-10 5:00,0.224,-0.5,0.161,0.052,-0.3,#N/A,0.189,-0.1,0.143,100,10229
2022-04-10 6:00,0.223,-0.6,0.161,0.052,-0.5,#N/A,0.189,-0.2,0.144,100,10221
2022-04-10 7:00,0.221,-0.6,0.158,0.052,-0.7,#N/A,0.188,-0.2,0.138,100,10215
2022-04-10 8:00,0.218,-0.7,0.148,0.052,-1,#N/A,0.188,-0.3,0.137,100,10208
2022-04-10 9:00,0.215,-0.8,0.139,0.052,-1.3,#N/A,0.187,-0.4,0.134,100,10202
2022-04-10 10:00,0.212,-0.8,0.13,0.052,-1.3,#N/A,0.185,-0.4,0.129,100,10196
2022-04-10 11:00,0.209,-0.5,0.129,0.052,-1,#N/A,0.184,-0.1,0.121,100,10198
2022-04-10 12:00,0.207,-0.4,0.12,0.052,-1.4,#N/A,0.184,0,0.117,100,10194
2022-04-10 13:00,0.204,0.2,0.115,0.052,-0.9,#N/A,0.184,0,0.116,100,10194
2022-04-10 14:00,0.202,0.1,0.112,0.05,-1,#N/A,0.187,0,0.114,100,10196
2022-04-10 15:00,0.201,0.2,0.109,0.048,-0.7,#N/A,0.19,0,0.113,100,10193
2022-04-10 16:00,0.2,0.6,0.11,0.049,-0.3,#N/A,0.188,0.3,0.113,100,10199
2022-04-10 17:00,0.2,0.8,0.11,0.048,-0.3,#N/A,0.19,0.4,0.111,100,10203
2022-04-10 18:00,0.201,0.6,0.107,0.048,-0.3,#N/A,0.191,0.3,0.114,100,10204
2022-04-10 19:00,0.202,0.4,0.109,0.05,-0.4,#N/A,0.19,0.2,0.122,100,10206
2022-04-10 20:00,0.204,0.3,0.109,0.05,-0.4,#N/A,0.189,0.1,0.126,100,10205
2022-04-10 21:00,0.205,0,0.113,0.051,-0.6,#N/A,0.188,0,0.126,100,10204
2022-04-10 22:00,0.206,-0.3,0.115,0.052,-0.7,#N/A,0.187,-0.2,0.121,100,10202
2022-04-10 23:00,0.206,-0.5,0.117,0.052,-0.8,#N/A,0.186,-0.3,0.117,100,10200
2022-04-11 0:00,0.206,-0.6,0.118,0.053,-0.9,#N/A,0.185,-0.4,0.111,100,10193
2022-04-11 1:00,0.205,-0.8,0.119,0.053,-1.2,#N/A,0.183,-0.5,0.104,100,10194
2022-04-11 2:00,0.204,-0.9,0.12,0.053,-1.4,#N/A,0.182,-0.6,0.1,100,10189
2022-04-11 3:00,0.201,-1.1,0.12,0.052,-1.5,#N/A,0.181,-0.8,0.097,100,10179
2022-04-11 4:00,0.198,-1.2,0.118,0.051,-1.7,#N/A,0.18,-0.9,0.095,100,10179
2022-04-11 5:00,0.195,-1.3,0.114,0.05,-2,#N/A,0.178,-1,0.098,100,10167
2022-04-11 6:00,0.191,-1.4,0.111,0.05,-2.2,#N/A,0.177,-1.1,0.099,100,10162
2022-04-11 7:00,0.186,-1.5,0.109,0.05,-2.4,#N/A,0.175,-1.2,0.094,100,10155
2022-04-11 8:00,0.181,-1.7,0.109,0.05,-2.7,#N/A,0.173,-1.4,0.093,100,10148
2022-04-11 9:00,0.176,-2,0.106,0.049,-3,#N/A,0.171,-1.5,0.095,100,10142
2022-04-11 10:00,0.169,-2.2,0.097,0.049,-3.3,#N/A,0.168,-1.5,0.096,100,10139
2022-04-11 11:00,0.16,-2.3,0.096,0.048,-3.5,#N/A,0.166,-1.4,0.094,100,10137
2022-04-11 12:00,0.15,-2.5,0.094,0.047,-3.4,#N/A,0.162,-1.4,0.092,100,10133
2022-04-11 13:00,0.139,-1.7,#N/A,0.046,-2.8,#N/A,0.158,-1.1,0.09,100,10140
